fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
245102502031,27,51,19,10,27,23,24,29,38,12,19,45,37,0,0,0
245102502032,96,25,38,51,0,59,17,8,39,24,37,28,9,0,9,10
245102502041,181,60,76,36,95,38,34,14,23,37,24,10,0,0,0,0
245102502042,412,195,47,18,87,66,0,18,33,39,9,0,0,0,0,0
245102502051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245102502052,0,8,17,5,23,16,0,6,57,32,23,37,10,6,0,33
245102502053,13,20,47,5,45,0,0,41,24,0,28,126,0,40,0,0
245102502054,45,122,33,11,28,3,36,33,59,55,20,56,0,13,0,0
245102502055,56,59,0,22,0,29,49,5,0,59,44,35,0,7,9,0
245102502061,5,22,40,7,4,8,30,11,0,0,99,14,0,0,0,5
245102502062,15,51,31,14,11,34,20,6,23,52,61,58,24,0,0,0
245102502063,8,44,0,0,42,23,8,11,0,32,17,18,50,46,0,0
245102502071,71,43,77,97,73,90,18,7,62,33,43,17,14,0,0,0
245102502072,33,7,0,24,28,33,34,0,3,22,42,28,24,0,0,0
245102503011,4,10,42,47,17,7,0,18,0,16,43,16,16,0,0,0
245102503012,107,30,46,26,26,11,13,64,28,22,6,66,50,10,18,0
245102503031,21,26,37,25,0,16,8,54,18,27,2,4,6,0,0,19
245102503032,33,42,37,0,19,8,12,46,0,23,46,15,33,0,0,4
245102503033,34,24,6,0,6,0,25,3,22,0,30,27,9,26,0,10
245102504011,104,103,22,14,165,24,14,26,7,45,46,0,0,74,0,0
245102504012,6,0,62,32,0,17,15,7,0,24,34,14,40,21,37,0
245102504013,7,12,9,16,59,12,24,0,54,27,76,0,0,8,6,0
245102504021,37,80,34,34,31,0,24,60,28,72,8,41,30,0,0,0
245102504022,113,32,83,108,0,42,0,28,13,18,41,0,0,0,0,7
245102504023,71,68,30,21,89,14,30,8,51,20,70,39,24,0,0,0
245102504024,18,13,0,11,12,11,16,23,0,8,87,40,0,19,0,0
245102505001,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
245102505002,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0
245102505003,124,44,11,39,30,66,14,85,0,59,155,85,33,10,0,0
245102505004,47,78,56,78,45,37,63,0,45,76,36,72,21,0,15,0
245102505005,67,53,91,12,13,36,68,11,73,33,73,15,21,40,13,0
245102506001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245102601011,70,0,0,0,16,0,0,32,8,8,65,11,43,0,12,0
245102601012,30,39,15,0,9,0,47,16,0,49,12,56,25,27,9,8
245102601013,56,0,15,51,64,8,41,99,29,64,68,62,0,0,0,0
245102601014,9,33,0,0,0,52,12,0,22,0,58,98,18,0,10,0
245102601015,82,41,0,43,16,20,20,17,0,44,31,30,44,21,0,0
245102601021,21,45,26,41,16,19,100,36,8,46,36,40,27,0,30,0
245102601022,15,0,8,0,35,9,16,0,56,10,59,35,27,0,28,0
245102601023,21,18,35,0,9,11,16,0,40,8,19,40,11,18,0,7
245102601024,21,0,16,9,30,35,11,0,20,36,53,75,44,24,0,20
245102601025,19,8,9,33,0,9,15,0,24,36,125,55,25,15,27,0
245102602011,0,0,0,0,50,36,0,20,0,12,7,53,34,0,0,0
245102602012,49,51,0,24,12,58,41,63,9,21,17,0,20,24,12,0
245102602013,92,0,19,13,0,9,0,24,31,42,117,10,17,0,0,0
245102602014,236,75,94,39,109,104,133,13,75,137,47,118,0,14,0,0
245102602021,25,0,0,0,96,0,0,0,0,36,0,0,0,0,11,0
245102602022,236,235,61,188,64,82,97,55,40,44,62,88,0,0,0,0
245102602023,36,37,38,71,73,14,44,0,57,27,15,140,100,0,0,0
245102602024,16,48,41,95,14,61,51,0,9,0,55,49,0,0,0,0
245102602031,107,24,58,25,31,59,35,30,8,65,62,133,18,5,0,11
245102602032,40,50,45,4,16,27,0,34,5,9,55,20,0,6,0,0
245102603011,38,6,0,0,38,22,0,33,17,40,39,59,45,11,0,0
245102603012,15,28,7,36,5,5,0,0,28,44,47,24,84,29,9,0
245102603013,38,10,29,25,0,16,13,12,37,31,26,12,25,0,0,0
245102603014,99,42,28,10,72,7,24,0,22,23,38,0,0,0,0,0
245102603015,42,42,25,14,0,13,56,59,0,6,49,0,0,6,7,0
245102603021,15,18,26,0,0,22,0,10,0,0,8,82,0,0,0,0
245102603022,9,73,14,23,0,0,30,40,12,27,55,0,33,0,37,0
245102603023,9,62,0,11,17,0,13,10,61,21,58,0,0,0,15,0
245102603024,81,22,33,0,32,43,104,25,35,57,133,40,33,0,0,0
245102603025,24,48,29,16,26,41,0,23,0,7,127,27,0,0,0,0
245102603026,71,0,74,0,59,30,0,0,0,14,10,73,13,19,95,0
245102603031,75,66,64,0,6,22,63,0,0,18,5,24,7,0,0,0
245102604011,44,19,71,40,13,23,8,18,0,27,8,12,0,0,0,0
245102604012,87,63,100,69,82,22,45,38,67,50,42,54,27,0,0,0
245102604013,31,24,15,20,10,5,0,0,43,0,0,26,63,12,0,0
245102604021,22,0,35,27,64,47,31,0,43,108,55,115,16,0,0,0
245102604022,63,76,45,36,18,0,0,5,0,22,25,6,105,9,0,0
245102604031,105,53,22,86,44,117,20,84,30,77,42,103,38,32,3,0
245102604032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245102604041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245102604042,38,29,10,1,0,33,0,19,15,37,3,24,0,0,0,0
245102604043,25,49,30,32,33,22,28,34,17,27,47,26,39,0,11,0
245102605011,87,126,80,48,41,82,40,122,21,87,77,102,23,17,13,0
245102605012,16,14,25,0,21,8,26,42,18,0,82,41,19,29,30,0
245102605013,24,31,111,0,8,0,28,19,15,16,43,30,20,37,33,10
245102606041,41,9,26,25,0,9,0,33,20,6,0,0,0,7,0,0
245102606042,14,8,10,0,37,0,16,0,0,21,7,0,0,0,4,0
245102606043,166,0,5,21,0,25,0,9,0,6,3,0,0,0,0,0
245102606051,59,29,29,28,2,42,22,5,0,29,39,109,44,25,16,34
245102606052,137,20,20,72,140,54,12,25,21,39,57,64,22,0,0,0
245102606053,36,41,22,40,36,37,22,36,0,63,34,26,24,0,0,0
245102606054,9,0,17,14,29,0,58,0,0,25,17,9,29,0,0,0
245102606055,0,7,16,0,0,0,0,0,11,0,11,0,0,0,0,8
245102606056,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
245102607001,49,0,44,37,6,78,0,48,32,22,28,19,0,17,19,0
245102607002,39,24,34,65,0,40,42,2,2,30,36,22,31,5,0,13
245102608001,102,42,33,12,40,35,5,30,29,14,42,57,12,44,0,0
245102608002,26,3,13,11,18,9,85,46,13,32,72,20,0,26,13,0
245102609001,113,11,4,19,39,12,15,0,67,0,49,57,40,31,17,0
245102609002,0,0,0,23,0,0,0,16,0,11,62,124,32,64,22,20
245102609003,0,9,15,1,0,0,0,22,34,0,24,81,44,26,57,64
245102610001,60,12,0,0,11,0,15,29,10,0,0,0,0,0,0,0
245102610002,36,26,58,10,0,14,0,34,0,0,0,13,0,0,0,0
245102610003,26,12,0,0,0,0,0,34,0,9,12,32,21,0,7,0
245102610004,10,47,14,0,13,12,0,57,0,22,53,18,89,0,34,31
245102611001,8,36,9,31,13,25,12,15,11,14,9,76,13,59,23,33
245102611002,10,21,26,7,14,21,0,23,0,31,45,79,91,37,53,126
245102701011,22,0,25,9,0,8,7,8,8,29,31,16,43,50,29,0
245102701012,17,17,9,31,18,25,6,16,57,17,11,64,13,26,15,6
245102701021,56,0,0,0,0,47,18,0,35,12,47,121,9,8,18,0
245102701022,11,9,13,26,14,0,0,14,24,46,36,35,12,0,0,0
245102701023,0,29,0,12,75,9,0,22,14,12,60,75,7,8,7,13
245102701024,0,10,0,9,0,128,23,11,0,65,89,150,42,38,0,0
245102702001,26,5,0,6,6,27,7,8,5,17,18,16,16,26,20,24
245102702002,18,7,0,0,8,15,14,5,8,35,41,0,56,15,5,3
245102702003,15,0,0,13,12,14,0,0,32,11,40,8,47,0,38,5
245102703011,39,51,20,0,0,8,9,18,0,27,8,82,35,0,16,0
245102703012,17,11,0,29,0,14,0,19,17,18,28,0,9,6,34,0
245102703013,8,0,7,0,0,9,0,0,7,50,15,33,14,16,37,0
245102703014,20,15,15,21,19,17,8,11,0,85,49,108,25,0,9,17
245102703021,0,26,0,19,19,0,34,0,27,0,59,26,21,34,13,14
245102703022,5,28,4,0,14,3,26,31,8,33,21,79,7,13,27,0
245102704011,32,115,89,50,46,54,28,0,0,107,68,103,126,0,0,0
245102704012,0,0,0,0,63,0,27,0,35,56,69,134,24,106,0,0
245102704013,27,30,0,18,0,18,0,13,0,0,171,71,0,56,42,0
245102704014,0,0,52,0,0,19,0,0,0,10,9,39,178,13,0,0
245102704021,13,0,0,0,0,3,30,7,13,7,38,61,43,0,46,0
245102704022,22,0,39,32,0,57,11,0,0,35,6,27,10,13,22,0
245102704023,32,0,0,8,0,15,25,0,0,25,6,24,0,34,16,0
245102704024,48,0,9,0,0,40,6,21,11,54,100,148,31,52,12,23
245102705011,34,13,0,33,4,4,16,0,39,46,54,64,31,2,30,0
245102705012,0,18,46,11,20,10,0,7,8,13,44,55,48,22,16,26
245102705013,10,18,13,14,19,22,0,5,7,45,102,115,58,30,12,0
245102705014,0,35,28,21,7,7,23,25,16,15,81,120,130,26,15,5
245102705021,12,12,8,21,26,54,11,11,12,37,33,67,19,16,41,0
245102705022,0,34,22,0,16,16,0,24,0,99,48,71,45,13,0,0
245102705023,0,8,0,10,21,59,18,0,0,23,84,62,54,29,33,0
245102705024,27,11,54,8,12,29,0,56,17,62,77,121,28,0,26,8
245102706001,0,10,0,0,11,0,0,10,6,6,37,16,14,5,27,0
245102706002,100,7,43,18,51,8,11,12,18,34,62,29,16,43,73,0
245102706003,0,29,13,11,0,17,97,0,26,29,40,26,8,0,37,12
245102706004,9,0,39,8,0,0,9,47,0,9,38,47,14,35,5,0
245102706005,8,0,0,0,0,5,7,9,8,0,75,61,69,0,8,0
245102706006,7,40,0,0,18,24,11,10,10,30,31,45,12,7,0,0
245102707011,112,94,106,21,160,80,56,71,161,109,156,82,0,0,0,0
245102707021,11,0,60,14,14,83,9,19,0,0,50,66,0,0,0,0
245102707022,7,10,23,41,40,19,0,4,0,6,42,62,11,0,22,0
245102707023,43,18,28,3,28,4,9,12,20,19,6,62,4,7,7,19
245102707031,36,25,9,0,10,3,0,31,6,16,53,21,47,5,44,7
245102707032,22,44,9,13,7,6,26,0,23,0,45,91,42,12,16,0
245102707033,38,9,8,18,27,18,12,9,5,54,20,53,62,35,32,27
245102708011,0,0,16,0,9,8,28,43,6,65,114,90,17,0,0,0
245102708012,12,0,8,0,37,29,0,30,81,104,0,65,55,13,7,0
245102708013,52,0,24,33,0,11,62,11,0,8,62,36,16,0,9,11
245102708014,40,0,11,19,64,40,11,0,26,66,0,94,43,43,0,0
245102708021,15,0,8,0,48,0,19,18,24,40,76,0,35,5,5,0
245102708022,54,25,35,0,145,0,14,34,44,0,36,26,0,0,53,0
245102708023,0,47,38,55,22,10,24,48,0,21,114,0,0,6,0,0
245102708024,18,41,112,19,0,16,0,54,23,150,62,0,0,0,28,15
245102708025,11,0,11,0,13,0,57,0,11,42,43,10,0,0,0,0
245102708031,117,122,32,17,0,69,30,138,0,266,92,129,0,41,0,0
245102708032,213,165,64,13,15,20,27,26,18,88,307,82,0,0,0,0
245102708033,138,88,27,0,12,31,16,15,0,106,61,7,30,75,0,0
245102708041,68,21,9,22,19,36,0,20,9,63,92,68,35,0,0,9
245102708042,96,0,0,12,18,20,12,0,7,11,9,0,34,8,11,0
245102708043,17,0,32,28,33,0,8,20,8,0,30,92,36,9,0,0
245102708044,115,19,22,27,0,11,0,10,33,26,15,35,17,8,36,12
245102708051,47,0,16,0,41,0,27,30,6,81,136,12,49,0,0,8
245102708052,0,20,0,22,61,25,12,71,0,64,16,39,9,0,9,0
245102708053,130,0,10,9,78,53,33,12,10,46,15,75,13,0,0,0
245102708054,10,22,0,21,18,23,56,15,26,68,7,53,30,0,0,0
245102708055,8,19,25,20,0,0,13,0,0,31,56,88,54,8,0,23
245102709011,7,9,48,47,0,25,20,9,24,0,57,49,0,52,33,12
245102709012,12,7,27,47,11,8,11,30,0,24,106,53,93,0,11,0
245102709013,41,59,42,51,57,31,40,47,7,66,122,68,48,29,0,0
245102709021,25,6,30,48,5,6,38,55,20,9,63,115,37,15,18,66
245102709022,41,0,9,16,0,0,23,8,0,25,96,45,0,6,0,0
245102709023,12,19,5,8,11,43,31,68,31,42,59,79,88,12,33,0
245102709031,44,0,36,10,0,0,5,92,9,82,69,13,36,14,0,8
245102709032,44,0,0,14,66,45,8,0,8,16,64,61,11,22,9,28
245102709033,4,0,0,53,33,88,15,8,6,69,23,25,0,40,0,0
245102710011,43,35,26,0,0,5,5,0,14,13,43,53,14,4,9,0
245102710012,45,10,25,22,0,26,5,8,25,29,19,9,7,0,6,0
245102710013,59,16,20,65,26,41,65,8,24,31,25,37,4,0,0,16
245102710021,13,23,13,17,36,124,0,38,30,43,30,27,26,29,21,4
245102710022,46,0,34,28,7,38,5,11,0,7,22,21,0,0,0,0
245102710023,37,36,47,19,0,21,26,9,0,19,33,19,0,21,0,0
245102710024,30,43,8,8,6,0,26,28,8,31,64,36,0,8,0,0
245102710025,95,57,6,0,7,11,19,32,0,70,28,0,0,0,10,0
245102711011,175,27,21,12,19,0,0,7,63,21,41,69,31,19,23,7
245102711012,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
245102711013,20,17,65,25,15,11,10,9,37,21,25,39,25,7,20,7
245102711021,0,0,0,0,0,8,0,0,0,0,15,0,10,34,7,62
245102711022,35,0,0,0,14,0,0,0,0,5,10,42,18,23,63,113
245102712001,0,11,20,0,0,0,0,0,0,71,21,36,0,32,0,60
245102712002,66,15,26,54,68,18,13,14,102,24,64,56,7,27,0,6
245102712003,16,37,72,0,0,17,0,14,0,0,0,67,13,93,27,133
245102712004,0,0,0,0,0,0,0,0,0,0,0,0,0,28,97,180
245102712005,9,0,0,0,0,0,0,0,0,0,43,0,13,47,27,181
245102712006,0,0,0,0,21,18,0,29,0,65,17,42,81,36,61,112
245102713001,29,0,0,9,0,7,0,0,19,21,78,28,56,82,41,208
245102713002,0,29,12,0,0,7,0,43,0,10,25,42,11,38,39,42
245102713003,0,0,0,0,0,10,0,8,6,0,0,72,47,23,66,88
245102714001,8,0,0,0,0,0,0,0,0,9,10,16,53,13,44,152
245102714002,19,7,0,13,52,9,19,8,18,32,63,84,20,28,74,108
245102714003,44,55,28,7,40,55,0,34,22,25,47,31,42,51,42,172
245102715011,38,0,0,0,10,12,0,0,8,14,36,38,25,68,36,60
245102715012,0,28,11,0,9,11,0,0,10,0,72,24,0,67,57,25
245102715013,34,0,10,0,0,0,8,0,0,19,14,30,9,10,24,94
245102715014,10,0,38,0,26,0,0,10,0,12,54,8,28,46,87,124
245102715015,8,0,0,39,0,0,9,63,77,58,46,40,67,29,33,39
245102715031,9,9,13,27,10,28,26,25,45,25,79,82,35,60,49,47
245102716001,97,7,9,13,0,16,0,0,0,47,5,10,30,0,0,0
245102716002,48,12,7,35,64,30,0,0,0,10,55,46,0,0,9,0
245102716003,14,0,45,0,35,0,9,29,0,56,30,34,16,0,0,0
245102716004,69,30,67,52,5,0,0,10,10,0,49,3,43,0,0,0
245102716005,15,44,20,9,40,13,0,0,0,5,5,5,8,0,9,0
245102716006,48,0,9,39,7,19,8,3,0,4,7,0,0,0,0,8
245102717001,105,0,13,53,0,0,10,0,0,0,12,0,0,0,0,0
245102717002,10,15,35,84,0,0,0,19,8,14,35,11,0,0,0,0
245102717003,12,0,59,42,7,12,15,75,0,0,13,86,42,0,0,0
245102717004,43,12,20,0,43,142,32,43,0,62,23,13,22,0,0,0
245102717005,115,0,28,100,13,11,0,45,83,0,13,66,39,0,0,0
245102717006,28,0,28,0,0,0,0,0,0,64,49,14,0,0,13,0
245102718011,36,12,61,28,0,0,0,8,8,0,13,31,51,42,0,0
245102718012,244,91,21,0,51,0,16,29,0,6,30,0,0,0,0,0
245102718013,20,56,31,25,23,43,20,87,23,23,16,39,75,60,0,0
245102718021,45,7,22,7,35,25,0,27,20,0,7,0,6,22,0,0
245102718022,47,0,27,15,4,15,21,0,0,0,54,8,0,0,0,0
245102718023,31,6,7,0,4,63,0,31,0,17,0,12,12,0,14,0
245102718024,28,43,37,17,10,6,5,0,54,36,28,0,14,0,0,0
245102719001,0,0,9,8,25,9,6,0,5,67,85,11,27,22,53,35
245102719002,28,0,16,10,0,7,21,36,0,31,10,29,31,0,0,0
245102719003,41,61,50,0,0,16,15,0,15,24,33,27,15,69,6,13
245102719004,8,15,9,0,0,17,0,5,13,19,36,42,33,0,24,0
245102719005,47,35,57,0,17,15,32,4,4,22,27,64,0,0,20,0
245102720031,0,0,0,12,26,9,0,0,0,70,94,47,0,36,9,35
245102720032,21,0,0,0,0,0,64,69,0,63,11,61,21,35,0,11
245102720033,0,30,18,40,27,31,0,0,39,0,60,67,94,36,24,6
245102720034,12,72,12,0,85,36,34,30,26,12,10,85,66,11,41,0
245102720035,0,95,0,9,0,0,22,24,0,13,98,0,26,0,55,11
245102720041,48,16,71,177,27,57,11,59,19,0,126,123,27,9,0,11
245102720042,82,24,102,43,116,11,17,56,18,183,186,92,135,54,15,84
245102720051,15,44,14,0,14,49,66,65,13,47,42,52,43,27,0,31
245102720052,0,0,0,10,15,0,16,48,12,11,0,8,12,0,46,13
245102720053,21,15,45,0,41,77,6,82,9,76,39,127,25,19,30,14
245102720061,230,81,52,103,137,31,67,20,29,111,33,94,24,0,24,21
245102720062,218,111,32,35,0,13,113,0,0,39,45,52,47,20,13,0
245102720071,137,97,55,39,53,42,99,36,15,70,112,24,6,21,0,14
245102720072,20,42,67,37,31,15,0,12,104,51,14,67,65,16,6,0
245102720073,0,0,11,51,14,27,15,44,27,77,116,20,77,36,0,24
245102801011,17,8,28,0,0,0,37,0,7,96,46,120,0,11,0,0
245102801012,86,69,31,8,26,45,25,60,65,74,24,12,9,17,15,12
245102801013,22,120,34,8,0,23,26,9,24,18,41,32,42,0,10,0
245102801021,66,0,0,13,26,0,0,0,26,0,0,0,0,0,0,12
245102801022,0,0,21,14,0,25,70,12,6,47,0,27,0,0,0,0
245102801023,52,84,48,14,0,39,28,0,0,5,74,15,0,0,14,0
245102801024,65,105,58,0,41,82,111,59,35,72,79,14,22,40,0,28
245102801025,26,39,80,12,41,0,105,0,0,13,16,31,33,0,0,0
245102801026,80,0,6,0,48,92,127,25,0,0,0,51,0,0,0,0
245102802001,15,51,23,62,0,22,0,0,0,31,29,93,37,8,7,0
245102802002,0,38,5,0,0,10,0,13,0,0,14,84,15,21,5,0
245102802003,0,0,0,21,0,0,0,0,55,72,45,20,26,6,26,0
245102802004,0,20,8,9,0,15,10,16,31,0,27,27,45,13,13,4
245102802005,22,10,47,7,0,10,57,11,0,36,15,11,35,0,23,7
245102802006,17,51,13,64,55,10,70,0,20,36,17,16,7,0,14,0
245102803011,137,57,35,0,0,0,68,29,22,18,20,41,8,0,0,0
245102803012,20,0,0,0,9,32,7,32,43,72,24,26,40,10,6,31
245102803013,224,91,74,149,75,100,7,77,60,103,65,30,17,0,8,7
245102803021,59,60,21,32,52,9,0,81,25,35,5,35,2,13,4,46
245102803022,81,28,6,45,0,38,22,20,0,39,51,48,0,5,12,29
245102804011,0,27,26,0,0,0,72,0,10,15,0,43,8,12,73,0
245102804012,7,9,29,0,9,12,0,7,10,32,41,7,28,15,20,8
245102804013,11,33,21,0,22,34,9,0,25,0,33,46,34,14,0,0
245102804014,21,26,12,8,9,68,0,0,69,18,72,42,0,15,0,0
245102804015,0,17,0,57,21,32,0,0,39,47,30,18,24,0,0,0
245102804021,7,0,6,57,0,40,0,0,22,0,44,45,18,11,7,0
245102804022,56,10,53,46,13,44,18,34,29,18,22,43,0,0,23,0
245102804031,58,53,17,0,16,14,0,0,0,15,23,44,35,0,0,0
245102804032,19,23,47,24,10,54,0,112,6,120,38,115,0,0,0,16
245102804033,60,14,28,0,64,116,19,0,31,114,135,109,63,36,20,40
245102804034,25,18,0,34,0,0,0,38,0,32,0,21,54,7,0,13
245102804035,17,50,10,41,19,0,0,23,0,14,26,0,21,5,13,26
245102804041,75,47,94,4,26,80,59,30,59,57,71,70,92,17,19,0
245102804042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245102805001,331,49,31,45,4,0,0,13,0,0,0,0,0,0,0,0
245102805002,50,23,13,0,0,27,0,9,0,26,0,5,28,0,0,0
245102805003,77,51,5,11,0,0,6,0,10,0,11,37,0,0,0,14
245102805004,88,73,22,0,0,8,0,0,0,11,0,0,0,0,0,0
240054001001,15,15,27,27,0,16,0,0,0,72,77,65,168,40,87,6
240054001002,132,88,25,88,59,28,15,29,60,90,106,74,72,0,12,15
240054001003,45,76,40,27,77,78,90,56,0,101,83,52,48,0,16,22
240054002001,0,0,25,16,69,77,30,41,6,31,56,91,40,9,26,9
240054002002,14,8,29,0,0,10,8,34,0,79,57,91,114,17,11,46
240054004001,17,0,15,17,15,0,12,0,0,37,19,71,101,99,26,0
240054004002,69,0,22,0,23,0,0,11,0,44,0,83,34,64,67,86
240054004003,0,0,0,0,0,17,0,0,48,25,54,32,49,17,53,68
240054004004,0,0,0,13,0,0,0,0,40,57,28,14,16,114,17,26
240054004005,54,0,0,0,17,39,12,13,0,13,11,37,0,26,68,176
240054005001,10,19,6,0,14,5,6,17,12,17,33,103,103,111,187,166
240054006001,48,55,0,6,10,7,0,0,19,12,22,44,21,15,10,8
240054006002,10,41,0,88,22,0,59,9,22,0,66,136,33,7,47,0
240054006003,9,9,8,23,0,20,0,7,13,0,67,51,47,12,69,39
240054007011,10,9,40,10,0,0,18,41,29,61,48,31,95,46,50,6
240054007012,9,0,0,69,13,49,32,36,65,101,83,101,63,37,8,18
240054007021,10,10,6,24,10,31,38,62,17,49,47,164,134,50,26,11
240054008001,45,0,23,3,5,23,40,10,30,105,89,146,65,41,50,0
240054008002,21,22,13,27,10,13,10,0,0,37,57,48,47,29,50,0
240054009001,67,9,39,77,15,85,25,57,27,36,45,69,43,54,85,40
240054010001,0,12,16,5,10,23,44,4,31,34,11,83,10,23,40,21
240054010002,0,18,10,26,9,17,17,16,44,62,14,58,31,36,24,59
240054011011,0,0,0,44,10,0,43,0,33,65,50,111,53,34,0,12
240054011012,11,45,12,36,53,14,0,62,53,27,56,55,37,13,9,0
240054011013,44,0,52,14,23,38,0,15,54,42,144,237,13,72,0,11
240054011014,0,0,16,0,37,0,49,11,12,70,273,37,38,52,0,0
240054011021,60,21,49,22,0,16,0,55,20,34,32,63,54,34,6,0
240054012001,0,0,9,16,11,43,3,27,8,18,23,79,57,44,21,0
240054012002,14,81,18,0,55,43,21,89,8,134,132,152,48,33,25,13
240054013011,16,0,41,8,23,20,35,23,22,52,108,55,53,67,0,13
240054013012,15,7,0,20,0,0,20,0,9,66,73,69,33,14,36,11
240054013013,25,7,29,14,0,55,21,0,8,60,58,93,35,26,0,0
240054013021,69,32,70,110,34,100,62,163,64,70,68,50,11,16,28,0
240054013022,13,0,8,9,0,7,25,0,3,49,69,128,0,27,0,9
240054014001,27,3,6,11,3,3,15,11,33,23,15,116,74,60,58,91
240054015031,0,16,12,25,0,11,0,46,0,29,56,86,131,77,42,92
240054015032,31,20,12,15,28,0,0,59,12,30,16,45,53,79,62,48
240054015033,13,0,22,0,0,17,14,0,29,30,75,64,18,67,26,65
240054015034,0,0,0,11,14,0,0,25,36,68,28,67,0,73,20,127
240054015035,0,0,0,40,16,30,57,16,0,52,98,121,43,86,57,35
240054015041,15,0,35,16,0,0,0,30,32,67,37,158,73,65,98,33
240054015042,48,0,9,0,0,0,16,71,22,61,134,139,27,110,59,113
240054015043,0,14,0,0,35,0,0,0,19,55,76,131,131,59,140,64
240054015051,38,0,26,14,14,15,0,28,20,29,39,50,95,8,58,0
240054015052,104,107,53,20,5,13,4,9,19,11,62,98,87,38,54,7
240054015053,7,6,0,0,6,0,7,57,7,0,69,121,89,31,7,0
240054015061,35,48,0,0,9,8,16,21,19,40,47,74,41,34,5,0
240054015062,0,8,4,1,64,11,6,15,42,94,205,121,124,134,15,6
240054015063,0,0,8,44,51,21,0,7,18,48,44,247,46,96,16,10
240054015071,25,0,17,0,0,20,0,73,62,38,96,140,52,42,31,0
240054015072,20,11,18,21,42,0,0,32,32,43,93,115,49,21,0,0
240054015073,31,63,16,0,0,46,7,0,8,87,16,78,0,10,0,0
240054015074,52,0,57,0,70,13,58,82,47,110,59,116,0,10,0,0
240054022011,30,0,0,10,19,52,0,17,17,52,50,119,143,109,146,35
240054022012,7,14,16,12,15,15,0,0,14,17,25,72,74,42,33,54
240054022021,0,10,19,22,0,0,10,15,12,18,36,54,101,29,162,71
240054023021,7,61,0,0,34,24,63,14,56,62,83,98,177,39,62,44
240054023022,34,0,0,31,84,32,19,62,20,149,141,136,47,77,68,26
240054023031,0,0,0,0,0,35,18,14,20,80,0,162,51,29,78,13
240054023032,42,0,0,0,0,18,14,18,16,19,30,85,17,0,60,0
240054023033,19,0,19,0,16,61,0,14,86,25,66,152,31,0,47,15
240054023034,39,0,40,31,0,15,17,0,14,144,25,0,98,39,74,0
240054023035,17,98,0,13,0,42,0,65,44,13,103,97,39,64,13,0
240054023041,10,38,61,0,35,0,0,31,22,54,72,55,84,10,12,9
240054023042,20,10,0,25,7,23,79,11,0,46,110,44,22,41,9,10
240054023043,21,44,28,11,0,0,30,38,20,55,40,89,69,7,0,0
240054023051,21,7,27,12,31,10,7,33,42,25,32,63,37,15,7,16
240054023052,55,16,57,29,21,27,17,44,35,22,32,10,63,17,0,0
240054023061,93,66,60,54,91,33,52,54,70,66,155,204,107,10,35,16
240054023062,22,18,8,0,15,0,58,27,60,0,35,49,27,32,12,0
240054023071,52,12,6,26,20,38,157,59,0,35,31,50,61,46,9,0
240054023072,48,45,60,23,124,54,257,37,84,178,78,29,149,0,16,0
240054023073,0,61,0,18,38,24,0,45,33,163,213,142,26,45,0,12
240054024031,12,6,19,12,0,0,15,53,36,11,56,107,11,9,18,30
240054024032,82,8,19,20,19,11,43,41,14,11,28,63,52,0,9,0
240054024041,0,0,34,16,12,0,13,8,123,34,35,61,87,63,38,0
240054024042,149,0,135,86,65,112,110,0,18,27,19,66,35,63,59,0
240054024043,142,0,66,12,97,61,65,14,34,96,87,19,35,38,0,33
240054024051,16,0,30,32,11,0,17,31,22,43,51,27,59,35,0,34
240054024052,17,45,20,14,78,70,65,11,16,149,136,65,168,53,10,25
240054024061,31,11,88,0,45,44,0,65,150,40,14,0,12,0,35,0
240054024062,24,41,16,11,55,77,45,31,40,183,122,160,117,0,14,12
240054024063,15,28,64,119,0,14,73,93,80,190,173,254,110,63,20,14
240054024071,18,0,0,14,12,8,0,6,0,23,4,111,46,35,15,0
240054024072,0,21,6,30,34,21,0,25,0,22,87,36,17,30,0,0
240054025031,54,35,31,28,0,77,8,72,26,33,113,102,54,0,59,12
240054025032,8,34,11,33,7,16,32,0,0,39,70,88,69,71,27,30
240054025033,116,61,66,48,64,35,26,25,0,9,27,120,11,0,0,0
240054025041,37,0,20,44,85,63,23,18,20,37,77,184,58,55,99,65
240054025042,10,0,0,0,0,21,12,27,12,48,20,89,106,50,153,103
240054025051,0,0,20,11,11,15,28,92,0,10,35,41,68,0,92,0
240054025052,16,20,83,18,142,51,19,14,68,100,74,178,41,29,0,0
240054025061,26,17,37,16,8,24,34,32,76,65,118,111,109,20,57,43
240054025062,0,0,37,39,14,20,55,0,50,54,92,63,98,81,26,30
