fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
220710037022,83,8,48,10,21,20,5,31,0,15,0,47,22,0,0,10
220710037023,83,19,45,5,10,0,0,0,0,0,0,17,0,0,0,0
220710037024,46,0,27,0,46,10,8,16,0,42,14,0,19,0,0,0
220710037025,25,0,0,24,0,0,37,7,0,9,14,58,10,0,31,9
220710037026,59,71,8,30,18,17,16,5,4,29,11,58,42,0,41,0
220710038001,10,0,12,40,35,0,11,17,0,30,67,23,34,11,42,71
220710038002,25,0,18,18,30,18,0,24,10,30,56,139,8,21,20,67
220710039001,41,26,6,35,58,33,3,27,0,21,32,0,10,5,14,0
220710039002,61,62,20,9,0,10,3,11,4,31,30,19,37,17,19,5
220710040001,63,58,27,65,13,21,18,0,0,25,19,5,0,0,0,0
220710040002,111,48,59,87,39,36,9,31,0,33,28,18,0,0,0,12
220710041001,23,15,14,55,22,21,59,34,33,13,47,24,57,4,36,19
220710041002,32,6,48,0,0,5,17,6,19,12,49,59,25,4,22,47
220710044011,75,10,24,0,0,0,0,6,4,0,5,0,0,0,0,0
220710044012,48,5,4,11,0,26,44,23,0,20,0,0,0,0,0,0
220710044013,60,48,5,6,18,12,11,11,13,0,26,0,0,0,0,0
220710044021,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220710044022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220710045001,50,38,21,4,5,36,23,0,0,10,5,53,0,0,0,0
220710045002,133,21,34,69,17,7,17,33,0,32,10,6,0,5,6,8
220710045003,26,21,27,37,10,41,72,0,6,45,22,73,13,6,23,0
220710046001,39,31,12,0,5,14,10,0,46,13,10,22,18,8,17,37
220710046002,37,7,35,35,67,0,74,75,12,51,26,66,78,29,65,97
220710046003,56,14,35,7,37,10,66,5,20,0,86,85,0,12,33,7
220710048001,330,103,27,54,6,0,0,13,0,5,7,0,0,0,0,0
220710049001,156,31,36,15,14,0,0,0,0,0,46,0,0,0,0,12
220710049002,107,12,38,17,14,36,0,0,0,3,27,0,24,0,0,0
220710049003,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0
220710049004,25,7,0,17,0,11,15,0,0,0,7,0,0,0,0,9
220710050001,39,0,42,20,29,30,38,17,4,5,20,8,5,9,0,0
220710050002,50,27,37,49,6,0,35,25,0,7,17,15,13,0,6,10
220710054001,88,0,9,8,7,8,37,30,14,29,16,68,8,15,0,0
220710054002,60,0,28,18,0,12,12,49,25,92,66,31,4,9,0,8
220710054003,79,13,3,22,0,5,15,10,15,4,54,18,33,11,11,0
220710055001,45,7,0,0,32,8,24,65,43,16,61,44,48,50,31,18
220710055002,41,12,32,17,0,7,13,27,17,33,16,24,38,23,33,6
220710055003,28,31,24,35,48,11,5,0,0,38,20,28,29,22,9,9
220710056011,28,8,0,5,14,7,47,0,0,0,18,51,8,21,61,6
220710056012,0,0,0,0,4,0,35,32,0,9,6,22,48,19,28,39
220710056013,0,0,0,0,20,0,0,8,13,14,20,33,24,17,0,5
220710056014,0,14,0,0,5,0,0,0,4,27,6,25,19,6,29,9
220710056021,0,0,6,6,0,14,21,0,0,0,18,14,8,15,0,18
220710056022,15,8,0,10,8,4,10,5,9,13,17,36,63,28,27,33
220710056023,0,21,0,7,0,51,6,38,7,24,40,37,25,21,10,5
220710056024,20,0,0,12,0,0,13,5,18,0,26,8,31,29,13,28
220710056031,15,3,0,0,0,0,15,0,6,27,24,60,18,16,72,7
220710056032,10,15,23,5,0,12,0,5,0,31,28,36,17,4,26,0
220710056033,0,0,12,8,0,32,0,5,0,26,42,31,3,4,9,10
220710056041,14,0,10,5,0,0,4,0,0,0,5,20,5,0,25,10
220710056042,38,0,0,13,0,0,0,5,32,32,14,15,12,39,44,34
220710056043,0,5,19,0,0,0,8,12,0,31,45,15,30,0,16,18
220710060001,171,65,17,35,43,31,10,15,36,0,18,33,33,11,0,0
220710063001,135,21,0,60,52,10,11,11,0,17,10,5,11,0,0,0
220710063002,0,0,14,5,0,7,3,6,0,0,9,3,0,0,0,0
220710063003,84,55,61,17,39,14,0,7,0,10,18,0,0,0,0,0
220710064001,0,4,24,16,20,46,25,9,31,11,12,11,17,15,9,25
220710064002,69,10,18,14,29,0,4,31,8,36,0,14,18,24,0,29
220710064003,47,42,20,20,9,0,12,22,0,10,15,0,0,0,0,0
220710064004,89,38,0,10,0,35,0,11,48,10,44,0,7,6,0,0
220710065001,92,38,17,47,10,11,43,43,4,0,63,40,47,0,5,0
220710065002,45,19,8,29,9,54,50,5,0,69,19,51,22,24,0,0
220710065003,46,63,38,39,43,8,5,0,9,0,63,25,0,11,12,0
220710069001,23,20,34,21,15,0,0,0,0,0,0,0,0,0,10,0
