fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
360610093006,158,30,156,94,15,0,25,7,27,62,0,71,93,0,0,48
360610093007,0,78,69,0,0,0,8,0,25,27,49,66,51,112,95,76
360610094001,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0
360610095001,23,17,11,7,0,20,9,19,0,4,64,54,63,83,55,287
360610095002,12,0,0,0,0,0,0,8,84,21,28,16,29,16,69,155
360610096001,9,0,0,0,0,0,33,12,0,0,4,9,7,12,28,16
360610097001,30,161,45,30,94,33,36,113,33,90,61,172,63,19,23,84
360610097002,63,25,33,13,92,36,7,15,0,8,63,0,0,0,0,19
360610097003,0,0,31,38,27,86,17,0,28,44,23,37,0,6,36,53
360610097004,106,14,62,36,0,8,12,47,29,0,39,68,80,32,152,75
360610098001,0,0,68,0,0,0,53,0,0,0,75,30,44,33,66,88
360610098002,29,0,17,29,0,29,0,0,0,22,0,20,16,19,51,73
360610098003,91,0,12,30,0,0,0,0,19,0,0,168,124,124,24,97
360610098004,11,0,32,0,27,10,0,0,0,0,41,202,36,25,112,134
360610098005,15,0,20,6,0,0,54,0,31,0,71,71,89,0,52,230
360610098006,43,15,40,7,0,18,17,0,0,46,66,306,101,37,25,285
360610098007,0,0,13,0,0,0,20,0,0,11,39,136,100,65,0,146
360610099000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610099001,76,63,37,88,53,48,21,20,65,77,53,141,161,210,322,613
360610100001,11,7,11,0,0,44,0,0,0,0,13,8,41,9,37,116
360610100002,60,91,39,35,9,21,16,32,0,74,82,104,91,65,60,138
360610101001,20,19,18,27,19,23,27,12,0,21,35,40,25,33,119,196
360610102001,19,0,26,0,0,0,0,0,0,0,0,0,27,0,19,60
360610103001,56,16,53,77,63,26,32,20,55,10,83,179,115,50,99,213
360610104001,40,50,52,11,0,47,26,5,10,47,18,35,33,92,16,185
360610106010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610106011,0,0,24,0,0,20,11,0,41,16,0,53,14,48,16,215
360610106012,32,0,0,0,12,0,59,0,0,46,17,111,41,34,121,200
360610106013,0,77,67,24,50,43,117,19,0,70,15,141,93,32,11,206
360610106014,48,12,75,34,15,20,85,0,0,35,27,18,12,13,55,270
360610106015,13,0,0,25,0,18,0,0,16,74,29,64,209,111,95,185
360610106016,25,0,0,0,17,0,0,0,0,20,46,49,16,34,61,354
360610106020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610106021,61,0,0,55,56,27,59,78,39,14,14,75,120,94,85,263
360610106022,0,15,0,32,15,12,0,13,12,100,110,173,66,138,72,346
360610106023,14,0,0,0,0,11,0,0,16,13,11,104,68,14,41,125
360610108001,35,0,0,69,0,13,0,0,55,18,12,16,25,43,61,53
360610108002,75,0,44,36,51,11,0,21,15,0,65,24,57,125,0,197
360610108003,0,0,27,31,47,17,0,0,14,32,31,145,29,20,108,242
360610108004,22,0,0,0,11,32,0,0,10,0,15,0,45,14,0,260
360610108005,24,0,31,0,15,60,71,20,9,57,0,75,89,111,76,175
360610108006,40,0,0,0,0,36,51,16,0,29,188,204,108,65,28,241
360610108007,0,0,45,0,0,51,9,16,21,12,124,44,60,40,97,269
360610109001,11,0,0,0,0,0,0,0,0,3,11,4,9,0,25,13
360610110001,0,0,0,0,0,31,97,0,0,40,0,49,62,54,0,266
360610110002,33,0,0,9,0,18,0,0,0,0,9,53,30,49,55,349
360610110003,21,0,28,12,0,0,21,41,0,61,124,108,187,17,0,261
360610110004,0,0,9,0,25,14,0,0,0,55,0,141,35,15,39,298
360610110005,0,0,0,0,41,11,0,0,0,0,0,35,134,41,91,72
360610110006,129,22,92,12,59,40,0,94,15,32,197,65,73,0,48,182
360610111001,46,79,32,31,17,34,19,0,0,26,42,51,24,30,104,205
360610111002,54,24,62,19,10,33,0,79,1,21,39,57,98,0,121,52
360610111003,11,25,0,14,0,10,16,0,15,59,81,94,166,37,85,73
360610112011,5,17,6,0,5,12,5,42,30,14,18,44,57,11,49,258
360610112021,5,0,0,0,31,0,11,0,0,4,8,0,23,14,33,64
360610112031,74,22,31,8,0,0,7,7,6,33,24,70,17,27,55,132
360610112032,17,17,0,0,4,0,0,0,0,0,44,21,17,0,7,55
360610113001,0,0,0,4,0,0,0,9,0,0,4,18,19,35,4,9
360610114011,49,0,24,19,10,0,0,16,5,15,24,30,20,30,54,155
360610114012,6,0,0,19,0,0,0,0,9,5,15,9,15,0,16,114
360610114021,14,17,25,52,52,15,23,0,9,21,32,72,39,4,90,280
360610114022,60,0,0,7,9,26,9,17,0,50,17,68,46,28,95,215
360610115001,61,28,0,24,23,24,20,23,0,26,97,73,60,37,29,97
360610115002,76,8,8,20,46,27,0,0,20,30,36,76,10,14,71,125
360610116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610116001,0,0,0,0,13,41,44,16,0,27,145,42,93,38,83,38
360610116002,18,0,0,0,19,19,35,42,16,67,53,147,205,25,99,57
360610116003,44,40,0,162,19,82,0,20,0,62,166,43,18,0,109,22
360610117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610117001,130,10,64,38,47,25,42,76,93,107,41,146,252,189,146,330
360610118001,16,0,13,43,30,15,0,33,0,0,77,28,106,58,15,347
360610118002,25,0,55,0,16,0,0,0,51,29,55,59,31,104,0,500
360610118003,17,0,0,0,0,0,0,28,0,0,28,28,40,0,75,183
360610118004,50,0,15,0,50,75,23,0,69,23,49,115,40,117,87,320
360610118005,44,0,27,0,20,31,47,42,0,42,38,41,62,0,26,46
360610118006,16,0,11,12,28,14,0,0,24,101,104,72,100,0,50,290
360610118007,39,0,42,0,48,17,27,0,0,0,90,31,15,23,46,92
360610118008,28,0,0,0,0,0,0,0,0,78,0,19,99,53,0,141
360610119001,138,109,68,0,0,28,19,30,0,0,0,0,0,11,0,0
360610119002,252,75,40,83,17,39,42,16,10,9,0,8,0,0,0,19
360610120001,0,0,9,0,0,41,15,29,0,0,15,28,74,28,0,144
360610120002,0,10,0,28,0,8,0,0,12,20,86,38,57,23,51,100
360610120003,41,0,0,38,0,13,0,0,0,14,81,0,0,22,14,180
360610120004,0,0,17,0,0,0,0,13,33,0,15,144,0,76,124,221
360610121001,10,33,29,27,0,13,0,66,0,56,56,139,90,50,136,132
360610121002,99,301,183,183,107,49,74,54,35,92,269,80,81,48,115,49
360610121003,62,0,0,7,0,21,0,0,0,37,86,133,58,12,21,50
360610121004,52,53,0,0,37,82,0,16,33,43,26,137,93,19,116,33
360610121005,68,54,0,19,14,0,89,99,21,0,87,111,9,26,0,66
360610121006,20,65,59,26,0,61,0,0,0,14,22,96,90,13,41,23
360610122001,14,17,0,17,0,23,0,18,0,0,0,42,0,20,108,184
360610122002,0,0,0,0,0,0,0,0,10,42,0,31,33,57,68,200
360610122003,12,0,8,0,14,28,0,0,0,11,0,51,0,26,51,98
360610122004,27,0,0,12,0,24,0,0,0,14,37,48,96,0,37,261
360610124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610124001,31,15,0,23,42,27,0,61,25,109,45,208,187,56,40,71
360610124002,35,11,62,0,35,16,0,40,39,10,160,83,63,186,0,197
360610124003,54,31,0,56,16,4,13,0,26,0,35,41,87,38,71,176
360610124004,42,0,0,0,0,0,0,0,0,98,73,12,104,32,149,197
360610124005,47,0,0,10,0,12,30,0,0,0,45,0,14,46,0,206
360610124006,24,0,0,0,0,0,0,0,15,0,26,87,26,18,61,421
360610124007,0,0,25,0,0,24,0,0,0,14,29,32,83,0,67,105
360610124008,0,25,0,0,0,0,0,0,0,24,84,84,8,86,16,55
360610125001,67,27,37,22,9,18,4,0,0,6,0,19,28,38,108,127
360610125002,69,17,0,36,10,25,16,100,8,13,40,40,71,30,146,317
360610126001,42,62,0,62,80,88,75,62,29,117,217,145,149,205,285,276
360610126002,41,0,0,0,0,0,0,0,0,0,27,104,49,89,68,144
360610126003,31,14,0,46,44,42,0,36,51,0,61,15,47,57,29,259
360610126004,11,0,0,109,42,46,15,0,0,16,15,43,29,14,55,335
360610126005,14,40,0,15,0,14,46,0,15,15,14,161,13,0,73,159
360610126006,81,16,14,0,0,57,48,0,0,11,71,62,109,187,14,153
360610126007,40,160,0,0,14,0,64,46,24,60,133,0,44,0,49,131
360610126008,17,0,0,0,90,15,0,49,233,30,110,85,44,0,137,137
360610127001,124,44,60,0,62,21,57,0,16,22,64,0,69,47,0,35
360610127002,61,0,32,16,78,0,32,0,52,56,65,41,129,23,21,60
360610127003,95,51,26,18,66,75,32,0,17,113,259,102,24,130,36,52
360610127004,43,13,143,11,74,13,66,16,16,84,69,107,97,53,75,108
360610127005,31,0,0,0,0,13,0,0,0,0,75,0,29,16,39,177
360610128001,14,27,0,14,41,31,27,28,39,50,54,107,102,28,49,340
360610128002,0,0,65,0,0,0,0,0,0,35,0,14,0,81,45,187
360610128003,36,0,35,0,0,0,12,0,0,0,0,30,15,13,45,203
360610128004,0,10,13,0,42,0,26,16,73,0,15,27,42,26,85,257
360610128005,13,14,0,14,30,0,29,0,14,27,36,16,14,12,56,353
360610129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610129001,85,142,15,60,70,89,14,54,48,97,18,107,103,32,47,140
360610129002,95,58,29,95,33,77,64,50,33,42,79,104,200,213,99,566
360610130001,0,0,0,0,0,0,0,11,18,12,30,13,0,29,0,337
360610130002,78,12,13,0,0,16,12,0,0,28,0,28,0,0,13,397
360610130003,14,0,75,46,0,19,0,0,14,24,17,0,27,14,18,198
360610130004,0,0,15,0,0,49,46,0,0,30,11,17,17,14,102,114
360610131001,122,77,56,13,0,22,9,9,0,10,20,76,90,0,65,67
360610131002,50,10,38,74,18,0,41,22,24,55,22,71,109,82,112,305
360610132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610132001,101,0,63,0,82,19,13,40,15,44,130,121,76,14,55,114
360610132002,65,0,14,15,112,12,61,0,11,14,188,139,29,83,0,0
360610132003,0,0,49,0,0,0,0,23,15,24,219,143,31,12,74,294
360610132004,138,35,15,50,0,46,0,34,0,122,343,120,40,25,13,260
360610132005,95,0,10,13,10,144,10,0,74,77,198,56,149,60,60,172
360610132006,0,0,0,15,32,0,16,15,0,13,0,150,43,59,136,221
360610132007,0,0,0,0,0,0,0,0,0,47,241,15,45,14,57,0
360610133001,53,0,0,41,0,24,14,0,8,16,16,0,23,52,39,70
360610133002,112,45,44,11,10,37,7,25,29,17,22,30,56,64,38,108
360610133003,0,44,59,27,0,27,9,15,44,59,0,70,18,45,22,13
360610133004,61,49,27,21,0,0,0,0,0,39,92,240,84,36,34,48
360610133005,17,17,0,30,29,15,19,0,9,74,25,78,56,75,56,152
360610134001,58,0,0,0,0,0,0,0,40,0,17,177,88,16,9,128
360610134002,0,116,0,48,12,16,14,0,0,72,80,57,186,37,0,10
360610134003,46,50,0,0,16,0,0,0,0,53,15,103,111,16,22,326
360610134004,107,0,0,14,0,14,0,0,0,40,91,17,44,99,33,80
360610134005,18,52,42,19,0,159,0,55,25,34,92,32,33,0,36,67
360610134006,74,0,17,15,0,68,15,0,80,0,47,44,101,0,208,262
360610134007,72,69,18,10,10,0,0,51,17,21,94,109,7,91,81,50
360610134008,55,13,48,0,0,0,29,0,0,63,0,28,101,87,15,563
360610134009,55,48,0,43,0,0,0,0,0,49,82,19,56,75,27,91
360610135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610135001,129,146,96,91,29,112,25,107,76,153,11,186,96,66,203,319
360610135002,235,137,70,60,101,22,29,93,40,41,146,198,87,75,46,215
360610136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610136001,28,190,50,120,39,60,14,77,0,142,82,204,81,21,193,312
360610136002,0,22,64,73,48,13,15,72,0,123,52,160,179,120,27,135
360610136003,13,41,35,59,0,0,15,59,31,83,41,29,0,12,143,217
360610136004,61,40,0,0,0,52,46,26,22,67,15,132,290,49,52,615
360610136005,0,0,37,0,0,12,48,12,28,56,105,75,57,14,117,238
360610136006,48,0,0,0,51,0,0,35,15,92,35,18,195,23,14,208
360610136007,0,56,0,133,0,56,17,30,0,29,174,90,66,0,51,34
360610136008,43,105,13,12,0,100,0,53,10,149,64,52,222,13,85,264
360610137001,94,21,0,0,91,25,15,0,0,17,102,54,60,42,25,127
360610137002,59,0,22,0,31,0,0,0,0,14,0,14,49,49,15,55
360610137003,65,14,16,0,18,18,27,55,94,0,31,28,32,41,93,139
360610137004,26,56,20,28,0,32,58,23,28,0,28,41,31,110,54,255
360610137005,13,0,0,0,27,0,0,16,38,26,38,81,80,0,177,155
360610137006,16,47,0,45,15,89,0,0,0,47,0,11,16,13,91,405
360610138001,0,0,61,14,0,0,0,0,0,76,14,128,53,52,41,79
360610138002,58,43,13,0,0,13,15,0,36,146,29,72,29,90,143,259
360610138003,45,0,37,16,0,13,0,188,0,70,39,150,35,0,35,227
360610138004,32,45,74,15,14,10,0,0,12,54,104,143,14,63,134,15
360610138005,0,0,42,190,0,15,0,0,0,39,0,166,64,12,62,148
360610138006,49,0,0,76,0,0,0,0,10,108,19,234,15,204,108,398
360610138007,49,108,41,0,0,0,16,0,0,82,38,93,86,0,56,126
360610138008,58,79,14,40,16,14,0,0,75,28,29,66,56,67,64,381
360610138009,0,0,0,0,0,0,86,0,0,10,103,43,115,54,70,179
360610139001,64,0,69,11,19,0,102,62,0,147,94,62,104,34,35,100
360610139002,0,47,0,0,12,15,0,25,36,9,101,98,268,53,0,19
360610139003,21,60,8,0,49,76,18,44,0,34,79,79,19,6,58,71
360610139004,24,42,45,0,11,20,0,10,30,19,25,235,47,14,27,172
360610139005,73,34,15,44,20,130,0,0,11,90,83,143,133,0,154,74
360610139006,31,29,47,0,42,0,0,40,17,0,64,0,56,176,67,70
360610139007,35,23,118,0,59,0,0,37,54,48,52,174,69,0,41,288
360610140001,0,34,18,13,20,0,0,21,0,16,108,154,50,88,113,184
360610140002,79,0,0,46,32,18,0,17,0,50,27,69,146,45,94,396
360610140003,0,0,0,0,0,0,0,0,0,45,62,110,60,0,68,181
360610140004,45,0,0,18,30,0,0,0,0,15,16,18,31,17,27,78
360610140005,0,18,46,0,0,0,0,0,0,0,16,0,122,44,52,266
360610140006,0,30,0,0,0,12,0,0,0,48,69,70,55,16,31,236
360610142001,0,0,0,48,0,0,0,0,0,0,0,42,16,0,15,220
360610142002,16,0,27,0,0,0,64,0,16,0,97,31,0,39,57,104
360610142003,35,0,0,0,0,0,0,50,0,0,18,0,0,31,30,159
360610142004,25,0,0,11,0,18,0,0,0,16,0,0,0,12,0,228
360610142005,14,0,0,15,20,0,0,0,0,0,0,16,0,0,0,68
360610142006,0,17,0,0,14,0,0,0,0,16,31,15,0,0,22,289
360610143001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610144011,18,16,0,57,0,17,0,0,0,0,13,86,0,60,30,152
360610144012,50,15,18,15,0,0,15,16,16,78,57,147,80,56,102,182
360610144013,0,0,0,0,30,15,15,0,29,33,66,118,82,31,46,195
360610144014,30,0,0,15,0,15,0,38,18,16,28,102,31,31,28,285
360610144021,29,15,0,0,33,62,0,0,0,51,78,104,19,45,46,238
360610144022,43,57,37,27,0,56,14,10,0,55,52,98,16,33,63,82
360610144023,17,0,16,34,0,0,0,46,35,37,93,103,34,0,103,175
360610144024,79,17,17,43,0,14,18,47,35,64,118,42,57,90,110,332
360610144025,30,0,17,16,0,12,0,16,18,50,42,94,56,97,67,259
360610145001,19,0,14,0,0,0,0,0,0,4,0,11,71,83,244,161
360610145002,0,54,0,16,0,33,21,0,0,0,0,51,47,19,150,353
360610145003,60,0,0,14,0,0,0,14,27,0,51,30,54,30,117,430
360610145004,41,14,0,16,0,0,0,0,0,33,0,52,52,28,37,53
360610146011,11,0,30,0,12,0,0,0,0,25,47,42,70,9,69,157
360610146012,9,14,0,0,0,0,0,0,0,0,12,73,85,36,33,217
360610146013,9,17,11,51,0,0,11,25,10,68,116,41,70,50,136,46
360610146014,48,39,45,0,13,34,0,26,11,24,7,167,180,56,69,82
360610146021,22,0,0,9,0,136,23,25,12,18,130,25,42,139,45,170
360610146022,0,0,0,0,0,20,24,19,27,53,99,56,179,119,180,239
360610146023,101,13,0,0,0,0,0,14,52,169,135,151,0,71,0,52
360610146024,74,13,0,35,33,26,0,79,18,71,89,99,21,0,20,115
360610146025,36,50,0,0,0,0,12,0,0,13,79,69,57,0,64,217
360610146026,3,0,0,84,22,0,0,44,69,36,53,66,138,49,53,240
360610147001,30,42,28,52,8,0,0,10,13,132,257,80,93,60,146,412
360610148011,13,8,0,16,0,0,28,18,0,16,71,74,35,6,27,199
360610148012,18,31,0,47,26,0,0,53,0,23,20,34,72,78,73,359
360610148021,33,18,0,26,15,29,31,39,17,33,157,63,33,110,62,186
360610148022,43,28,0,28,15,23,0,0,0,0,109,131,32,149,75,184
360610148023,43,13,0,0,15,0,0,0,15,15,57,54,94,0,46,258
360610148024,15,0,17,28,25,15,34,14,0,67,16,129,70,26,55,149
360610148025,28,12,0,0,0,0,0,0,15,0,65,31,53,0,14,238
360610149001,16,19,9,0,0,0,0,0,18,38,0,17,32,26,16,238
360610149002,15,0,0,32,0,0,19,0,0,106,49,38,39,0,96,256
360610149003,18,0,13,64,0,33,17,17,0,16,50,44,133,0,120,195
360610149004,35,52,9,31,13,29,0,33,0,37,0,33,33,17,16,220
360610149005,20,0,13,33,0,38,0,0,21,37,40,90,31,48,61,263
360610150011,15,0,0,7,9,8,0,0,0,9,55,35,99,18,8,226
360610150012,57,7,0,8,37,32,0,0,0,48,31,42,18,50,90,156
360610150021,66,0,0,0,18,13,0,30,35,66,18,0,51,60,109,447
360610150022,0,49,0,16,15,0,9,0,12,0,27,60,9,57,49,265
360610150023,0,23,0,0,0,16,7,17,16,45,0,51,110,0,45,126
360610150024,13,0,13,0,0,0,15,0,25,0,0,33,14,148,34,148
360610151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610151001,149,37,34,0,24,13,5,0,0,23,122,52,0,11,0,15
360610151002,262,104,183,0,202,17,131,0,0,58,0,0,26,0,0,0
360610151003,54,0,48,21,22,14,0,0,0,0,52,23,37,0,0,0
360610151004,152,100,70,127,9,49,24,0,42,27,159,251,115,47,245,919
360610152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610152001,208,29,177,14,97,30,0,0,0,0,0,14,15,19,0,0
360610152002,208,55,57,17,30,13,81,0,16,43,71,21,0,29,13,122
360610152003,43,0,0,0,0,0,0,0,0,16,73,74,28,59,73,130
360610152004,0,0,37,0,0,19,14,24,0,62,25,62,18,140,89,152
360610152005,12,0,0,22,0,50,16,0,9,20,51,16,29,109,165,112
360610152006,57,13,33,11,50,13,0,12,0,4,60,0,26,16,15,172
360610153001,16,0,20,0,0,25,63,26,0,18,48,36,19,63,110,183
360610153002,28,54,90,13,48,53,51,0,0,0,76,137,103,70,104,96
360610153003,33,0,0,0,50,0,0,26,0,0,20,45,119,37,19,335
360610153004,15,25,27,47,0,16,0,0,0,16,24,162,78,47,58,262
360610153005,92,0,0,0,18,0,76,14,0,32,64,118,35,0,28,163
360610153006,24,43,0,39,0,0,0,0,31,0,17,54,28,69,31,191
360610153007,24,12,0,0,14,0,0,0,0,36,29,49,56,26,69,392
360610154001,202,20,227,46,67,148,13,134,64,148,102,256,188,32,137,364
360610154002,0,0,15,17,16,0,0,0,172,71,68,0,14,63,58,14
360610154003,68,25,4,0,0,38,27,153,18,56,64,74,223,0,57,262
360610154004,20,18,0,90,85,0,0,127,0,18,0,201,21,69,82,61
360610154005,0,0,0,15,29,44,0,27,0,0,16,103,160,10,63,43
360610154006,33,0,0,18,16,0,42,16,18,50,66,317,31,29,0,93
360610154007,0,0,136,0,0,0,0,0,0,18,44,73,80,15,75,135
360610154008,0,0,16,0,0,12,21,0,0,0,113,112,129,43,16,27
360610154009,161,0,0,19,22,0,15,59,0,0,65,12,104,84,87,172
360610155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610155001,0,0,24,0,28,0,0,13,41,26,0,126,40,107,249,337
360610155002,48,0,0,0,0,0,16,0,0,0,0,31,0,100,92,190
360610155003,0,27,0,15,23,15,16,0,0,13,76,70,49,31,0,75
360610155004,17,0,0,0,43,0,17,14,16,64,0,27,75,14,36,165
360610155005,0,0,0,0,0,0,15,0,16,25,27,15,60,15,93,50
360610155006,158,26,38,68,109,93,45,150,69,75,386,264,228,181,302,451
360610156011,12,40,0,72,13,15,13,51,0,12,54,97,58,0,12,85
360610156012,25,0,31,103,0,30,0,0,10,39,68,116,30,17,32,56
360610156013,34,0,0,42,0,0,30,34,45,47,12,96,0,43,12,15
360610156014,21,10,45,14,41,0,21,29,14,82,88,159,239,164,145,281
360610156021,203,36,39,20,106,0,13,87,39,88,61,69,58,81,8,90
360610157001,17,0,0,0,0,0,0,59,0,0,44,49,77,39,76,142
360610157002,57,0,0,17,0,12,49,10,0,12,90,49,21,0,40,231
360610157003,72,34,48,0,0,14,0,0,22,0,116,88,124,203,231,281
360610157004,40,0,0,16,0,0,0,33,0,45,57,17,151,59,0,324
360610157005,48,60,99,0,14,0,0,142,50,28,129,36,12,0,111,115
360610157006,38,48,15,0,12,0,0,30,0,63,14,17,184,0,25,34
360610157007,66,0,91,49,39,29,41,12,0,43,0,48,0,146,81,111
360610157008,14,9,17,9,0,53,0,0,0,0,13,34,101,31,40,284
360610158011,15,0,0,0,12,15,0,76,28,16,97,82,78,63,13,341
360610158012,9,17,12,28,12,15,0,20,12,12,25,54,76,29,44,48
360610158013,14,0,0,0,0,0,0,49,23,30,73,25,21,48,79,310
360610158014,16,0,28,28,0,0,0,0,35,0,0,90,95,33,54,153
360610158021,27,95,14,9,75,56,64,74,18,53,76,90,277,164,82,201
360610158022,22,41,7,14,50,0,8,9,0,0,80,79,6,32,16,108
360610159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610159001,0,15,15,16,0,110,0,45,30,14,45,103,156,38,67,219
360610159002,56,0,0,0,26,0,85,0,19,0,100,122,28,11,52,264
360610159003,148,102,0,0,0,23,0,0,0,31,0,85,86,0,167,215
360610159004,47,0,0,0,0,12,11,0,14,19,42,42,26,46,0,149
360610159005,14,35,0,78,15,16,14,19,13,21,74,55,136,45,103,176
360610159006,83,0,0,14,0,0,18,0,29,0,32,71,36,10,133,92
360610159007,93,74,19,0,0,0,33,0,0,46,99,101,0,50,118,263
360610160011,7,11,0,0,0,10,0,0,11,11,30,19,10,17,31,102
360610160012,34,11,0,11,7,0,10,0,0,10,59,42,59,11,46,277
360610160013,0,0,0,0,0,0,0,9,0,0,0,0,80,0,60,167
360610160014,82,0,0,9,19,0,0,0,12,9,13,51,31,18,0,221
360610160021,29,11,12,20,21,49,39,45,18,68,48,79,49,66,65,183
360610160022,9,36,31,0,0,0,12,0,0,24,16,11,35,7,17,120
360610161001,39,82,13,14,0,98,0,15,15,24,17,29,46,60,30,135
360610161002,17,0,16,15,0,16,0,0,0,0,24,71,0,93,82,215
360610161003,0,31,17,0,25,15,62,0,0,15,20,71,69,64,31,132
360610161004,31,32,17,14,0,0,0,0,15,0,62,61,91,47,159,86
360610161005,31,28,0,60,0,0,17,16,49,26,34,158,29,141,190,80
360610161006,16,15,0,16,0,0,0,50,0,34,0,104,103,18,0,157
360610162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610162001,83,83,14,118,0,88,0,16,17,185,76,106,22,0,0,0
360610162002,142,146,149,41,14,52,28,27,47,75,68,93,0,6,0,0
360610162003,96,35,12,44,10,31,23,29,10,21,28,0,0,0,0,0
360610162004,377,57,60,57,73,88,56,0,38,25,96,8,36,0,0,0
360610162005,199,116,46,24,0,68,28,48,16,60,99,64,0,16,19,35
360610163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610163001,59,30,0,15,17,17,0,18,0,0,18,67,55,30,85,235
360610163002,86,100,0,49,0,61,16,66,57,47,77,125,125,69,82,271
360610163003,29,0,0,0,30,29,12,0,18,78,0,62,33,33,0,88
360610163004,123,19,16,16,0,14,13,0,0,16,15,72,47,15,81,396
360610163005,75,72,0,31,67,0,17,19,30,46,45,65,41,0,53,328
360610164001,24,76,0,53,0,30,0,36,0,27,34,70,53,114,0,69
360610164002,93,94,107,52,61,47,14,40,0,69,54,47,0,22,42,114
360610164003,78,17,53,49,30,50,10,72,0,60,51,44,28,0,0,0
360610164004,96,18,42,34,54,74,25,0,0,0,42,17,0,0,0,0
360610165001,17,0,36,35,14,0,0,0,20,38,0,30,49,27,62,221
360610165002,40,15,0,10,0,0,15,0,25,25,96,59,63,0,168,423
360610165003,16,0,18,57,0,29,41,0,34,71,29,97,99,40,46,332
360610165004,28,0,0,0,11,16,0,16,0,15,43,59,57,42,34,120
360610165005,21,57,9,19,0,44,0,6,74,35,40,62,76,51,29,102
360610166001,57,100,0,11,30,0,26,0,11,0,22,31,12,60,9,0
360610166002,26,58,0,12,12,59,12,0,12,12,0,12,12,55,17,0
360610166003,30,42,27,54,18,19,68,0,0,76,20,38,51,36,28,13
360610166004,20,114,84,38,23,83,0,68,0,64,62,76,86,41,0,22
360610166005,63,0,10,29,20,0,55,0,15,23,0,17,0,0,23,12
360610166006,24,130,40,69,39,37,29,25,44,45,34,29,10,0,0,0
360610167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610167001,0,0,0,0,0,18,31,0,15,50,57,18,32,14,16,243
360610167002,102,49,0,0,0,15,0,14,26,16,34,30,61,46,64,258
360610167003,34,0,0,19,0,16,33,30,0,34,11,56,97,14,43,382
360610167004,38,13,33,76,32,46,15,0,60,15,33,95,62,49,34,128
360610167005,32,0,0,0,33,38,0,30,16,0,63,43,68,28,63,145
360610168001,151,183,47,63,36,49,67,38,13,0,15,14,0,6,0,0
360610168002,66,77,87,73,48,30,22,10,32,22,7,52,37,6,51,47
360610168003,0,0,0,0,0,33,4,12,0,16,10,8,33,53,11,29
360610169001,9,0,13,9,0,0,0,0,0,65,36,130,90,79,118,112
360610169002,40,0,0,0,12,41,0,17,0,10,22,50,70,0,63,96
360610169003,13,15,0,0,13,0,20,74,17,43,107,77,162,113,59,137
360610169004,85,0,36,76,18,35,0,77,12,82,103,44,21,0,55,66
360610169005,13,0,11,0,0,0,24,73,0,27,54,125,127,74,168,69
360610169006,54,48,17,0,17,0,0,0,0,57,60,62,38,101,15,151
360610170001,85,84,18,80,49,73,22,49,34,36,10,102,99,15,37,0
360610170002,143,83,33,44,0,0,23,0,0,50,70,13,0,0,0,57
360610170003,92,14,41,0,24,105,12,0,0,13,63,118,37,13,50,17
360610170004,78,167,75,26,70,63,36,85,33,103,51,44,29,43,0,0
360610170005,10,93,24,0,0,25,0,0,31,10,38,15,76,15,13,0
360610171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610171001,21,0,0,87,11,28,11,88,26,26,33,72,0,54,170,179
360610171002,0,12,7,66,30,0,0,7,28,89,76,44,45,0,77,349
360610171003,101,24,0,0,0,0,25,0,11,81,58,76,115,51,145,122
360610171004,32,30,59,0,109,0,0,0,0,6,19,65,12,45,56,170
360610171005,11,24,0,0,0,16,23,62,44,0,30,72,146,6,89,393
360610171006,52,80,33,0,0,0,0,0,0,0,27,53,47,0,115,271
360610172001,101,43,26,22,46,70,11,19,44,24,8,67,32,35,0,33
360610172002,94,90,22,34,51,0,18,0,7,37,0,74,0,0,0,0
360610172003,39,51,10,50,0,52,0,0,16,0,50,0,0,22,0,0
360610172004,68,51,23,22,0,12,18,62,20,39,77,37,13,0,14,33
